user_id,device_name,action,event_time,parameters
P9000001,LIGHT,ON,2025-05-04 09:59:00,
P9000001,LIGHT,OFF,2025-05-04 10:27:00,
P9000002,LIGHT,ON,2025-05-04 17:34:00,
P9000002,AC,ON,2025-05-04 17:43:00,
P9000001,AC,ON,2025-05-04 18:57:00,
P9000001,LIGHT,ON,2025-05-04 19:10:00,
P9000002,AC,OFF,2025-05-04 19:37:00,
P9000001,AC,OFF,2025-05-04 21:09:00,
P9000002,LIGHT,OFF,2025-05-04 22:21:00,
P9000001,LIGHT,OFF,2025-05-05 01:09:00,
P9000002,LIGHT,ON,2025-05-05 06:36:00,
P9000002,LIGHT,OFF,2025-05-05 06:59:00,
P9000001,LIGHT,ON,2025-05-05 10:08:00,
P9000001,LIGHT,OFF,2025-05-05 10:45:00,
P9000002,LIGHT,ON,2025-05-05 17:21:00,
P9000002,AC,ON,2025-05-05 17:39:00,
P9000001,LIGHT,ON,2025-05-05 18:56:00,
P9000001,AC,ON,2025-05-05 19:05:00,
P9000002,AC,OFF,2025-05-05 19:23:00,
P9000001,AC,OFF,2025-05-05 21:09:00,
P9000002,LIGHT,OFF,2025-05-05 22:30:00,
P9000001,LIGHT,OFF,2025-05-06 01:05:00,
P9000002,LIGHT,ON,2025-05-06 06:34:00,
P9000002,LIGHT,OFF,2025-05-06 07:09:00,
P9000001,LIGHT,ON,2025-05-06 09:52:00,
P9000001,LIGHT,OFF,2025-05-06 10:41:00,
P9000002,LIGHT,ON,2025-05-06 17:36:00,
P9000002,AC,ON,2025-05-06 17:41:00,
P9000001,AC,ON,2025-05-06 19:00:00,
P9000001,LIGHT,ON,2025-05-06 19:10:00,
P9000002,AC,OFF,2025-05-06 19:39:00,
P9000001,AC,OFF,2025-05-06 20:51:00,
P9000002,LIGHT,OFF,2025-05-06 22:25:00,
P9000001,LIGHT,OFF,2025-05-07 00:57:00,
P9000002,LIGHT,ON,2025-05-07 06:40:00,
P9000002,LIGHT,OFF,2025-05-07 07:15:00,
P9000001,LIGHT,ON,2025-05-07 09:59:00,
P9000001,LIGHT,OFF,2025-05-07 10:37:00,
P9000002,AC,ON,2025-05-07 17:27:00,
P9000002,LIGHT,ON,2025-05-07 17:30:00,
P9000001,LIGHT,ON,2025-05-07 19:03:00,
P9000001,AC,ON,2025-05-07 19:05:00,
P9000002,AC,OFF,2025-05-07 19:30:00,
P9000001,AC,OFF,2025-05-07 21:09:00,
P9000002,LIGHT,OFF,2025-05-07 22:23:00,
P9000001,LIGHT,OFF,2025-05-08 00:51:00,
P9000002,LIGHT,ON,2025-05-08 06:22:00,
P9000002,LIGHT,OFF,2025-05-08 07:13:00,
P9000001,LIGHT,ON,2025-05-08 10:02:00,
P9000001,LIGHT,OFF,2025-05-08 10:34:00,
P9000002,LIGHT,ON,2025-05-08 17:24:00,
P9000002,AC,ON,2025-05-08 17:36:00,
P9000001,LIGHT,ON,2025-05-08 18:58:00,
P9000001,AC,ON,2025-05-08 19:14:00,
P9000002,AC,OFF,2025-05-08 19:29:00,
P9000001,AC,OFF,2025-05-08 20:54:00,
P9000002,LIGHT,OFF,2025-05-08 22:40:00,
P9000001,LIGHT,OFF,2025-05-09 01:00:00,
P9000002,LIGHT,ON,2025-05-09 06:32:00,
P9000002,LIGHT,OFF,2025-05-09 07:15:00,
P9000001,LIGHT,ON,2025-05-09 10:02:00,
P9000001,LIGHT,OFF,2025-05-09 10:29:00,
P9000002,AC,ON,2025-05-09 17:29:00,
P9000002,LIGHT,ON,2025-05-09 17:30:00,
P9000001,AC,ON,2025-05-09 18:57:00,
P9000001,LIGHT,ON,2025-05-09 19:09:00,
P9000002,AC,OFF,2025-05-09 19:36:00,
P9000001,AC,OFF,2025-05-09 20:59:00,
P9000002,LIGHT,OFF,2025-05-09 22:22:00,
P9000001,LIGHT,OFF,2025-05-10 01:07:00,
P9000002,LIGHT,ON,2025-05-10 06:25:00,
P9000002,LIGHT,OFF,2025-05-10 07:01:00,
P9000001,LIGHT,ON,2025-05-10 10:03:00,
P9000001,LIGHT,OFF,2025-05-10 10:41:00,
P9000002,LIGHT,ON,2025-05-10 17:30:00,
P9000002,AC,ON,2025-05-10 17:40:00,
P9000001,AC,ON,2025-05-10 18:55:00,
P9000001,LIGHT,ON,2025-05-10 19:01:00,
P9000002,AC,OFF,2025-05-10 19:26:00,
P9000001,AC,OFF,2025-05-10 21:01:00,
P9000002,LIGHT,OFF,2025-05-10 22:27:00,
P9000001,LIGHT,OFF,2025-05-11 00:59:00,
P9000002,LIGHT,ON,2025-05-11 06:36:00,
P9000002,LIGHT,OFF,2025-05-11 06:56:00,
P9000001,LIGHT,ON,2025-05-11 09:54:00,
P9000001,LIGHT,OFF,2025-05-11 10:27:00,
P9000002,LIGHT,ON,2025-05-11 17:30:00,
P9000002,AC,ON,2025-05-11 17:44:00,
P9000001,AC,ON,2025-05-11 18:58:00,
P9000001,LIGHT,ON,2025-05-11 18:59:00,
P9000002,AC,OFF,2025-05-11 19:24:00,
P9000001,AC,OFF,2025-05-11 21:06:00,
P9000002,LIGHT,OFF,2025-05-11 22:39:00,
P9000001,LIGHT,OFF,2025-05-12 01:07:00,
P9000002,LIGHT,ON,2025-05-12 06:33:00,
P9000002,LIGHT,OFF,2025-05-12 07:06:00,
P9000001,LIGHT,ON,2025-05-12 09:55:00,
P9000001,LIGHT,OFF,2025-05-12 10:30:00,
P9000002,LIGHT,ON,2025-05-12 17:27:00,
P9000002,AC,ON,2025-05-12 17:39:00,
P9000001,AC,ON,2025-05-12 19:00:00,
P9000001,LIGHT,ON,2025-05-12 19:09:00,
P9000002,AC,OFF,2025-05-12 19:39:00,
P9000001,AC,OFF,2025-05-12 21:04:00,
P9000002,LIGHT,OFF,2025-05-12 22:29:00,
P9000001,LIGHT,OFF,2025-05-13 00:51:00,
P9000002,LIGHT,ON,2025-05-13 06:26:00,
P9000002,LIGHT,OFF,2025-05-13 07:06:00,
P9000001,LIGHT,ON,2025-05-13 10:04:00,
P9000001,LIGHT,OFF,2025-05-13 10:32:00,
P9000002,LIGHT,ON,2025-05-13 17:38:00,
P9000002,AC,ON,2025-05-13 17:39:00,
P9000001,AC,ON,2025-05-13 19:02:00,
P9000001,LIGHT,ON,2025-05-13 19:07:00,
P9000002,AC,OFF,2025-05-13 19:34:00,
P9000001,AC,OFF,2025-05-13 20:59:00,
P9000002,LIGHT,OFF,2025-05-13 22:29:00,
P9000001,LIGHT,OFF,2025-05-14 01:05:00,
P9000002,LIGHT,ON,2025-05-14 06:24:00,
P9000002,LIGHT,OFF,2025-05-14 07:03:00,
P9000001,LIGHT,ON,2025-05-14 10:06:00,
P9000001,LIGHT,OFF,2025-05-14 10:41:00,
P9000002,LIGHT,ON,2025-05-14 17:21:00,
P9000002,AC,ON,2025-05-14 17:45:00,
P9000001,AC,ON,2025-05-14 19:00:00,
P9000001,LIGHT,ON,2025-05-14 19:03:00,
P9000002,AC,OFF,2025-05-14 19:35:00,
P9000001,AC,OFF,2025-05-14 20:56:00,
P9000002,LIGHT,OFF,2025-05-14 22:31:00,
P9000001,LIGHT,OFF,2025-05-15 01:09:00,
P9000002,LIGHT,ON,2025-05-15 06:28:00,
P9000002,LIGHT,OFF,2025-05-15 07:09:00,
P9000001,LIGHT,ON,2025-05-15 09:53:00,
P9000001,LIGHT,OFF,2025-05-15 10:41:00,
P9000002,AC,ON,2025-05-15 17:29:00,
P9000002,LIGHT,ON,2025-05-15 17:36:00,
P9000001,LIGHT,ON,2025-05-15 18:53:00,
P9000001,AC,ON,2025-05-15 19:04:00,
P9000002,AC,OFF,2025-05-15 19:33:00,
P9000001,AC,OFF,2025-05-15 20:52:00,
P9000002,LIGHT,OFF,2025-05-15 22:22:00,
P9000001,LIGHT,OFF,2025-05-16 00:55:00,
P9000002,LIGHT,ON,2025-05-16 06:32:00,
P9000002,LIGHT,OFF,2025-05-16 07:11:00,
P9000001,LIGHT,ON,2025-05-16 09:57:00,
P9000001,LIGHT,OFF,2025-05-16 10:39:00,
P9000002,LIGHT,ON,2025-05-16 17:31:00,
P9000002,AC,ON,2025-05-16 17:32:00,
P9000001,AC,ON,2025-05-16 18:55:00,
P9000001,LIGHT,ON,2025-05-16 19:01:00,
P9000002,AC,OFF,2025-05-16 19:32:00,
P9000001,AC,OFF,2025-05-16 21:03:00,
P9000002,LIGHT,OFF,2025-05-16 22:22:00,
P9000001,LIGHT,OFF,2025-05-17 00:51:00,
P9000002,LIGHT,ON,2025-05-17 06:24:00,
P9000002,LIGHT,OFF,2025-05-17 06:56:00,
P9000001,LIGHT,ON,2025-05-17 09:50:00,
P9000001,LIGHT,OFF,2025-05-17 10:35:00,
P9000002,LIGHT,ON,2025-05-17 17:29:00,
P9000002,AC,ON,2025-05-17 17:40:00,
P9000001,LIGHT,ON,2025-05-17 18:53:00,
P9000001,AC,ON,2025-05-17 19:15:00,
P9000002,AC,OFF,2025-05-17 19:24:00,
P9000001,AC,OFF,2025-05-17 21:00:00,
P9000002,LIGHT,OFF,2025-05-17 22:35:00,
P9000001,LIGHT,OFF,2025-05-18 00:54:00,
P9000002,LIGHT,ON,2025-05-18 06:37:00,
P9000002,LIGHT,OFF,2025-05-18 07:14:00,
P9000001,LIGHT,ON,2025-05-18 09:50:00,
P9000001,LIGHT,OFF,2025-05-18 10:27:00,
P9000002,LIGHT,ON,2025-05-18 17:36:00,
P9000002,AC,ON,2025-05-18 17:38:00,
P9000001,LIGHT,ON,2025-05-18 18:50:00,
P9000001,AC,ON,2025-05-18 19:03:00,
P9000002,AC,OFF,2025-05-18 19:23:00,
P9000001,AC,OFF,2025-05-18 20:56:00,
P9000002,LIGHT,OFF,2025-05-18 22:29:00,
P9000001,LIGHT,OFF,2025-05-19 00:54:00,
P9000001,LIGHT,ON,2025-05-19 03:00:00,night_burst
P9000001,LIGHT,OFF,2025-05-19 03:07:00,night_burst
P9000002,LIGHT,ON,2025-05-19 06:34:00,
P9000002,LIGHT,OFF,2025-05-19 06:57:00,
P9000001,LIGHT,ON,2025-05-19 09:53:00,
P9000001,LIGHT,OFF,2025-05-19 10:26:00,
P9000002,LIGHT,ON,2025-05-19 17:23:00,
P9000002,AC,ON,2025-05-19 17:40:00,
P9000001,OVEN,ON,2025-05-19 18:20:00,anomaly_seed
P9000001,LIGHT,ON,2025-05-19 18:57:00,
P9000001,AC,ON,2025-05-19 19:08:00,
P9000002,AC,OFF,2025-05-19 19:39:00,
P9000001,OVEN,OFF,2025-05-19 20:30:00,anomaly_seed
P9000001,AC,OFF,2025-05-19 21:10:00,
P9000002,LIGHT,OFF,2025-05-19 22:37:00,
P9000001,LIGHT,OFF,2025-05-20 01:09:00,
P9000002,LIGHT,ON,2025-05-20 06:27:00,
P9000002,LIGHT,OFF,2025-05-20 07:13:00,
P9000001,LIGHT,ON,2025-05-20 09:54:00,
P9000001,LIGHT,OFF,2025-05-20 10:34:00,
P9000002,AC,ON,2025-05-20 17:30:00,
P9000002,LIGHT,ON,2025-05-20 17:33:00,
P9000001,AC,ON,2025-05-20 18:55:00,
P9000001,LIGHT,ON,2025-05-20 19:03:00,
P9000002,AC,OFF,2025-05-20 19:22:00,
P9000001,AC,OFF,2025-05-20 21:09:00,
P9000002,LIGHT,OFF,2025-05-20 22:36:00,
P9000001,LIGHT,OFF,2025-05-21 01:01:00,
P9000002,LIGHT,ON,2025-05-21 06:20:00,
P9000002,LIGHT,OFF,2025-05-21 07:07:00,
P9000001,LIGHT,ON,2025-05-21 09:52:00,
P9000001,LIGHT,OFF,2025-05-21 10:41:00,
P9000002,AC,ON,2025-05-21 17:26:00,
P9000002,LIGHT,ON,2025-05-21 17:35:00,
P9000001,LIGHT,ON,2025-05-21 19:07:00,
P9000001,AC,ON,2025-05-21 19:11:00,
P9000002,AC,OFF,2025-05-21 19:40:00,
P9000001,AC,OFF,2025-05-21 21:06:00,
P9000002,LIGHT,OFF,2025-05-21 22:32:00,
P9000001,LIGHT,OFF,2025-05-22 01:07:00,
P9000002,LIGHT,ON,2025-05-22 06:40:00,
P9000002,LIGHT,OFF,2025-05-22 06:58:00,
P9000001,LIGHT,ON,2025-05-22 09:58:00,
P9000001,LIGHT,OFF,2025-05-22 10:25:00,
P9000002,AC,ON,2025-05-22 17:35:00,
P9000002,LIGHT,ON,2025-05-22 17:38:00,
P9000001,AC,ON,2025-05-22 18:57:00,
P9000001,LIGHT,ON,2025-05-22 19:01:00,
P9000002,AC,OFF,2025-05-22 19:24:00,
P9000001,AC,OFF,2025-05-22 21:01:00,
P9000002,LIGHT,OFF,2025-05-22 22:21:00,
P9000001,LIGHT,OFF,2025-05-23 00:57:00,
P9000002,LIGHT,ON,2025-05-23 06:25:00,
P9000002,LIGHT,OFF,2025-05-23 06:59:00,
P9000001,LIGHT,ON,2025-05-23 10:00:00,
P9000001,LIGHT,OFF,2025-05-23 10:45:00,
P9000002,LIGHT,ON,2025-05-23 17:22:00,
P9000002,AC,ON,2025-05-23 17:39:00,
P9000001,LIGHT,ON,2025-05-23 18:55:00,
P9000001,AC,ON,2025-05-23 19:09:00,
P9000002,AC,OFF,2025-05-23 19:21:00,
P9000001,AC,OFF,2025-05-23 21:05:00,
P9000002,LIGHT,OFF,2025-05-23 22:29:00,
P9000001,LIGHT,OFF,2025-05-24 01:10:00,
P9000002,LIGHT,ON,2025-05-24 06:37:00,
P9000002,LIGHT,OFF,2025-05-24 07:10:00,
P9000001,LIGHT,ON,2025-05-24 09:56:00,
P9000001,LIGHT,OFF,2025-05-24 10:26:00,
P9000002,AC,ON,2025-05-24 17:26:00,
P9000002,LIGHT,ON,2025-05-24 17:28:00,
P9000001,LIGHT,ON,2025-05-24 19:00:00,
P9000001,AC,ON,2025-05-24 19:04:00,
P9000002,AC,OFF,2025-05-24 19:40:00,
P9000001,AC,OFF,2025-05-24 21:06:00,
P9000002,LIGHT,OFF,2025-05-24 22:26:00,
P9000001,LIGHT,OFF,2025-05-25 01:02:00,
P9000002,LIGHT,ON,2025-05-25 06:33:00,
P9000002,LIGHT,OFF,2025-05-25 07:07:00,
P9000001,LIGHT,ON,2025-05-25 09:51:00,
P9000001,LIGHT,OFF,2025-05-25 10:45:00,
P9000002,LIGHT,ON,2025-05-25 17:34:00,
P9000002,AC,ON,2025-05-25 17:37:00,
P9000001,LIGHT,ON,2025-05-25 19:00:00,
P9000001,AC,ON,2025-05-25 19:03:00,
P9000002,AC,OFF,2025-05-25 19:30:00,
P9000001,AC,OFF,2025-05-25 20:53:00,
P9000002,LIGHT,OFF,2025-05-25 22:25:00,
P9000001,LIGHT,OFF,2025-05-26 01:01:00,
P9000002,LIGHT,ON,2025-05-26 06:22:00,
P9000002,LIGHT,OFF,2025-05-26 07:08:00,
P9000001,LIGHT,ON,2025-05-26 10:05:00,
P9000001,LIGHT,OFF,2025-05-26 10:36:00,
P9000002,AC,ON,2025-05-26 17:30:00,
P9000002,LIGHT,ON,2025-05-26 17:39:00,
P9000001,AC,ON,2025-05-26 19:03:00,
P9000001,LIGHT,ON,2025-05-26 19:06:00,
P9000002,AC,OFF,2025-05-26 19:37:00,
P9000001,AC,OFF,2025-05-26 20:52:00,
P9000002,LIGHT,OFF,2025-05-26 22:29:00,
P9000001,LIGHT,OFF,2025-05-27 01:03:00,
P9000002,LIGHT,ON,2025-05-27 06:33:00,
P9000002,LIGHT,OFF,2025-05-27 07:00:00,
P9000001,LIGHT,ON,2025-05-27 09:52:00,
P9000001,LIGHT,OFF,2025-05-27 10:35:00,
P9000002,LIGHT,ON,2025-05-27 17:34:00,
P9000002,AC,ON,2025-05-27 17:36:00,
P9000001,LIGHT,ON,2025-05-27 18:59:00,
P9000001,AC,ON,2025-05-27 19:04:00,
P9000002,AC,OFF,2025-05-27 19:34:00,
P9000001,AC,OFF,2025-05-27 21:04:00,
P9000002,LIGHT,OFF,2025-05-27 22:21:00,
P9000001,LIGHT,OFF,2025-05-28 01:09:00,
P9000002,LIGHT,ON,2025-05-28 06:22:00,
P9000002,LIGHT,OFF,2025-05-28 07:15:00,
P9000001,LIGHT,ON,2025-05-28 10:01:00,
P9000001,LIGHT,OFF,2025-05-28 10:44:00,
P9000002,LIGHT,ON,2025-05-28 17:32:00,
P9000002,AC,ON,2025-05-28 17:36:00,
P9000001,LIGHT,ON,2025-05-28 19:03:00,
P9000001,AC,ON,2025-05-28 19:03:00,
P9000002,AC,OFF,2025-05-28 19:36:00,
P9000001,AC,OFF,2025-05-28 21:10:00,
P9000002,LIGHT,OFF,2025-05-28 22:25:00,
P9000001,LIGHT,OFF,2025-05-29 00:51:00,
P9000001,LIGHT,ON,2025-05-29 03:00:00,night_burst
P9000001,LIGHT,OFF,2025-05-29 03:07:00,night_burst
P9000002,LIGHT,ON,2025-05-29 06:27:00,
P9000002,LIGHT,OFF,2025-05-29 07:15:00,
P9000001,LIGHT,ON,2025-05-29 09:54:00,
P9000001,LIGHT,OFF,2025-05-29 10:44:00,
P9000002,LIGHT,ON,2025-05-29 17:31:00,
P9000002,AC,ON,2025-05-29 17:36:00,
P9000001,OVEN,ON,2025-05-29 18:20:00,anomaly_seed
P9000001,AC,ON,2025-05-29 18:56:00,
P9000001,LIGHT,ON,2025-05-29 19:04:00,
P9000002,AC,OFF,2025-05-29 19:32:00,
P9000001,OVEN,OFF,2025-05-29 20:30:00,anomaly_seed
P9000001,AC,OFF,2025-05-29 20:54:00,
P9000002,LIGHT,OFF,2025-05-29 22:38:00,
P9000001,LIGHT,OFF,2025-05-30 00:52:00,
P9000002,LIGHT,ON,2025-05-30 06:24:00,
P9000002,LIGHT,OFF,2025-05-30 07:11:00,
P9000001,LIGHT,ON,2025-05-30 10:04:00,
P9000001,LIGHT,OFF,2025-05-30 10:36:00,
P9000002,LIGHT,ON,2025-05-30 17:31:00,
P9000002,AC,ON,2025-05-30 17:37:00,
P9000001,LIGHT,ON,2025-05-30 19:01:00,
P9000001,AC,ON,2025-05-30 19:09:00,
P9000002,AC,OFF,2025-05-30 19:30:00,
P9000001,AC,OFF,2025-05-30 20:52:00,
P9000002,LIGHT,OFF,2025-05-30 22:40:00,
P9000001,LIGHT,OFF,2025-05-31 01:08:00,
P9000002,LIGHT,ON,2025-05-31 06:37:00,
P9000002,LIGHT,OFF,2025-05-31 06:58:00,
P9000001,LIGHT,ON,2025-05-31 09:53:00,
P9000001,LIGHT,OFF,2025-05-31 10:25:00,
P9000002,LIGHT,ON,2025-05-31 17:28:00,
P9000002,AC,ON,2025-05-31 17:33:00,
P9000001,LIGHT,ON,2025-05-31 18:55:00,
P9000001,AC,ON,2025-05-31 19:10:00,
P9000002,AC,OFF,2025-05-31 19:34:00,
P9000001,AC,OFF,2025-05-31 21:06:00,
P9000002,LIGHT,OFF,2025-05-31 22:26:00,
P9000001,LIGHT,OFF,2025-06-01 01:02:00,
P9000002,LIGHT,ON,2025-06-01 06:34:00,
P9000002,LIGHT,OFF,2025-06-01 07:00:00,
P9000001,LIGHT,ON,2025-06-01 09:59:00,
P9000001,LIGHT,OFF,2025-06-01 10:40:00,
P9000002,AC,ON,2025-06-01 17:27:00,
P9000002,LIGHT,ON,2025-06-01 17:34:00,
P9000001,LIGHT,ON,2025-06-01 18:56:00,
P9000001,AC,ON,2025-06-01 18:58:00,
P9000002,AC,OFF,2025-06-01 19:30:00,
P9000001,AC,OFF,2025-06-01 20:54:00,
P9000002,LIGHT,OFF,2025-06-01 22:31:00,
P9000001,LIGHT,OFF,2025-06-02 00:52:00,
P9000002,LIGHT,ON,2025-06-02 06:25:00,
P9000002,LIGHT,OFF,2025-06-02 07:06:00,
P9000001,LIGHT,ON,2025-06-02 10:07:00,
P9000001,LIGHT,OFF,2025-06-02 10:42:00,
P9000002,AC,ON,2025-06-02 17:32:00,
P9000002,LIGHT,ON,2025-06-02 17:36:00,
P9000001,LIGHT,ON,2025-06-02 18:59:00,
P9000001,AC,ON,2025-06-02 19:04:00,
P9000002,AC,OFF,2025-06-02 19:23:00,
P9000001,AC,OFF,2025-06-02 20:55:00,
P9000002,LIGHT,OFF,2025-06-02 22:26:00,
P9000001,LIGHT,OFF,2025-06-03 01:10:00,
P9000002,LIGHT,ON,2025-06-03 06:31:00,
P9000002,LIGHT,OFF,2025-06-03 07:09:00,
P9000001,LIGHT,ON,2025-06-03 09:57:00,
P9000001,LIGHT,OFF,2025-06-03 10:40:00,
P9000002,AC,ON,2025-06-03 17:29:00,
P9000002,LIGHT,ON,2025-06-03 17:37:00,
P9000001,LIGHT,ON,2025-06-03 18:50:00,
P9000001,AC,ON,2025-06-03 19:06:00,
P9000002,AC,OFF,2025-06-03 19:39:00,
P9000001,AC,OFF,2025-06-03 21:07:00,
P9000002,LIGHT,OFF,2025-06-03 22:22:00,
P9000001,LIGHT,OFF,2025-06-04 01:08:00,
P9000002,LIGHT,ON,2025-06-04 06:22:00,
P9000002,LIGHT,OFF,2025-06-04 06:59:00,
P9000001,LIGHT,ON,2025-06-04 10:02:00,
P9000001,LIGHT,OFF,2025-06-04 10:40:00,
P9000002,LIGHT,ON,2025-06-04 17:30:00,
P9000002,AC,ON,2025-06-04 17:45:00,
P9000001,LIGHT,ON,2025-06-04 19:06:00,
P9000001,AC,ON,2025-06-04 19:08:00,
P9000002,AC,OFF,2025-06-04 19:22:00,
P9000001,AC,OFF,2025-06-04 21:03:00,
P9000002,LIGHT,OFF,2025-06-04 22:34:00,
P9000001,LIGHT,OFF,2025-06-05 01:08:00,
P9000002,LIGHT,ON,2025-06-05 06:25:00,
P9000002,LIGHT,OFF,2025-06-05 06:59:00,
P9000001,LIGHT,ON,2025-06-05 10:06:00,
P9000001,LIGHT,OFF,2025-06-05 10:36:00,
P9000002,LIGHT,ON,2025-06-05 17:33:00,
P9000002,AC,ON,2025-06-05 17:41:00,
P9000001,LIGHT,ON,2025-06-05 18:54:00,
P9000001,AC,ON,2025-06-05 19:12:00,
P9000002,AC,OFF,2025-06-05 19:21:00,
P9000001,AC,OFF,2025-06-05 21:10:00,
P9000002,LIGHT,OFF,2025-06-05 22:23:00,
P9000001,LIGHT,OFF,2025-06-06 01:08:00,
P9000002,LIGHT,ON,2025-06-06 06:36:00,
P9000002,LIGHT,OFF,2025-06-06 07:04:00,
P9000001,LIGHT,ON,2025-06-06 09:59:00,
P9000001,LIGHT,OFF,2025-06-06 10:30:00,
P9000002,LIGHT,ON,2025-06-06 17:22:00,
P9000002,AC,ON,2025-06-06 17:33:00,
P9000001,LIGHT,ON,2025-06-06 18:55:00,
P9000001,AC,ON,2025-06-06 19:05:00,
P9000002,AC,OFF,2025-06-06 19:26:00,
P9000001,AC,OFF,2025-06-06 20:57:00,
P9000002,LIGHT,OFF,2025-06-06 22:40:00,
P9000001,LIGHT,OFF,2025-06-07 01:01:00,
P9000002,LIGHT,ON,2025-06-07 06:22:00,
P9000002,LIGHT,OFF,2025-06-07 07:11:00,
P9000001,LIGHT,ON,2025-06-07 09:58:00,
P9000001,LIGHT,OFF,2025-06-07 10:29:00,
P9000002,AC,ON,2025-06-07 17:30:00,
P9000002,LIGHT,ON,2025-06-07 17:40:00,
P9000001,AC,ON,2025-06-07 19:04:00,
P9000001,LIGHT,ON,2025-06-07 19:10:00,
P9000002,AC,OFF,2025-06-07 19:38:00,
P9000001,AC,OFF,2025-06-07 21:09:00,
P9000002,LIGHT,OFF,2025-06-07 22:38:00,
P9000001,LIGHT,OFF,2025-06-08 01:07:00,
P9000002,LIGHT,ON,2025-06-08 06:22:00,
P9000002,LIGHT,OFF,2025-06-08 06:56:00,
P9000001,LIGHT,ON,2025-06-08 10:09:00,
P9000001,LIGHT,OFF,2025-06-08 10:44:00,
P9000002,LIGHT,ON,2025-06-08 17:40:00,
P9000002,AC,ON,2025-06-08 17:43:00,
P9000001,LIGHT,ON,2025-06-08 19:00:00,
P9000001,AC,ON,2025-06-08 19:13:00,
P9000002,AC,OFF,2025-06-08 19:28:00,
P9000001,AC,OFF,2025-06-08 20:51:00,
P9000002,LIGHT,OFF,2025-06-08 22:40:00,
P9000001,LIGHT,OFF,2025-06-09 00:50:00,
P9000002,LIGHT,ON,2025-06-09 06:40:00,
P9000002,LIGHT,OFF,2025-06-09 07:12:00,
P9000001,LIGHT,ON,2025-06-09 10:08:00,
P9000001,LIGHT,OFF,2025-06-09 10:38:00,
P9000002,LIGHT,ON,2025-06-09 17:29:00,
P9000002,AC,ON,2025-06-09 17:45:00,
P9000001,LIGHT,ON,2025-06-09 19:09:00,
P9000001,AC,ON,2025-06-09 19:15:00,
P9000002,AC,OFF,2025-06-09 19:29:00,
P9000001,AC,OFF,2025-06-09 20:50:00,
P9000002,LIGHT,OFF,2025-06-09 22:35:00,
P9000001,LIGHT,OFF,2025-06-10 01:05:00,
P9000002,LIGHT,ON,2025-06-10 06:34:00,
P9000002,LIGHT,OFF,2025-06-10 07:08:00,
P9000001,LIGHT,ON,2025-06-10 10:02:00,
P9000001,LIGHT,OFF,2025-06-10 10:34:00,
P9000002,LIGHT,ON,2025-06-10 17:35:00,
P9000002,AC,ON,2025-06-10 17:39:00,
P9000001,AC,ON,2025-06-10 18:57:00,
P9000001,LIGHT,ON,2025-06-10 19:04:00,
P9000002,AC,OFF,2025-06-10 19:26:00,
P9000001,AC,OFF,2025-06-10 20:51:00,
P9000002,LIGHT,OFF,2025-06-10 22:30:00,
P9000001,LIGHT,OFF,2025-06-11 00:55:00,
P9000002,LIGHT,ON,2025-06-11 06:36:00,
P9000002,LIGHT,OFF,2025-06-11 07:12:00,
P9000001,LIGHT,ON,2025-06-11 10:00:00,
P9000001,LIGHT,OFF,2025-06-11 10:35:00,
P9000002,LIGHT,ON,2025-06-11 17:23:00,
P9000002,AC,ON,2025-06-11 17:35:00,
P9000001,LIGHT,ON,2025-06-11 19:01:00,
P9000001,AC,ON,2025-06-11 19:07:00,
P9000002,AC,OFF,2025-06-11 19:27:00,
P9000001,AC,OFF,2025-06-11 20:54:00,
P9000002,LIGHT,OFF,2025-06-11 22:34:00,
P9000001,LIGHT,OFF,2025-06-12 01:01:00,
P9000002,LIGHT,ON,2025-06-12 06:32:00,
P9000002,LIGHT,OFF,2025-06-12 07:14:00,
P9000001,LIGHT,ON,2025-06-12 10:04:00,
P9000001,LIGHT,OFF,2025-06-12 10:32:00,
P9000002,AC,ON,2025-06-12 17:32:00,
P9000002,LIGHT,ON,2025-06-12 17:33:00,
P9000001,LIGHT,ON,2025-06-12 18:54:00,
P9000001,AC,ON,2025-06-12 18:58:00,
P9000002,AC,OFF,2025-06-12 19:25:00,
P9000001,AC,OFF,2025-06-12 20:51:00,
P9000002,LIGHT,OFF,2025-06-12 22:30:00,
P9000001,LIGHT,OFF,2025-06-13 00:59:00,
P9000002,LIGHT,ON,2025-06-13 06:35:00,
P9000002,LIGHT,OFF,2025-06-13 07:04:00,
P9000001,LIGHT,ON,2025-06-13 10:00:00,
P9000001,LIGHT,OFF,2025-06-13 10:31:00,
P9000002,AC,ON,2025-06-13 17:25:00,
P9000002,LIGHT,ON,2025-06-13 17:35:00,
P9000001,LIGHT,ON,2025-06-13 18:55:00,
P9000001,AC,ON,2025-06-13 19:10:00,
P9000002,AC,OFF,2025-06-13 19:22:00,
P9000001,AC,OFF,2025-06-13 21:06:00,
P9000002,LIGHT,OFF,2025-06-13 22:32:00,
P9000001,LIGHT,OFF,2025-06-14 01:04:00,
P9000002,LIGHT,ON,2025-06-14 06:29:00,
P9000002,LIGHT,OFF,2025-06-14 07:10:00,
P9000001,LIGHT,ON,2025-06-14 09:57:00,
P9000001,LIGHT,OFF,2025-06-14 10:31:00,
P9000002,LIGHT,ON,2025-06-14 17:39:00,
P9000002,AC,ON,2025-06-14 17:45:00,
P9000001,AC,ON,2025-06-14 19:06:00,
P9000001,LIGHT,ON,2025-06-14 19:08:00,
